Time,Event Status,Is-Ready Power Status,Is-Charging Power Status,Multi-Purpose Input Status,Always-On Power Status,Errors Present,Charge-Enable Output Active,Discharge-Enable Output Active,Charger-Safety Output Active,HEM mode,Maximum cell number,Pack charge current limit,Pack discharge current limit,Pack amperage (current),Pack voltage,Pack open voltage,Pack state of charge,Pack amphours,Pack resistance,Pack depth of discharge,Pack state of health,Summed pack voltage,Total pack cycles,DCL Reduced Due To SOC,DCL Reduced Due To Cell Resistance,DCL Reduced Due To Temperature,DCL Reduced Due To Cell Voltage,DCL Reduced Due To Pack Voltage,Reduced Due To Voltage Failsafe,Multi-Unit Comm Failsafe,CCL Reduced Due To SOC,CCL Reduced Due To Cell Resistance,CCL Reduced Due To Temperature,CCL Reduced Due To Cell Voltage,CCL Reduced Due To Pack Voltage,CCL Zero Because Charge Complete,Simulated pack SOC,Battery mode,Requested battery mode,TP ADC,Highest battery temperature,Lowest battery temperature,Average battery temperature,Actual fan speed (0-6),Requested fan speed (0-6),Highest thermistor ID,Lowest thermistor ID,Lowest cell voltage,Highest cell voltage,Average cell voltage,Lowest open cell voltage,Highest open cell voltage,Average open cell voltage,Lowest cell resistance,Highest cell resistance,Average cell resistance,Highest cell voltage ID,Lowest cell voltage ID,Highest opencell ID,Lowest opencell ID,Highest resistance ID,Lowest resistance ID,12v supply (lower than actual),Current sensor ADC #1,Current sensor ADC #2,Voltage from fan sensor,Shortest Wave (Isolation),Average Wave (Isolation)
Thu Aug 17 22:48:56 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.34,3.691
Thu Aug 17 22:48:57 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.939,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.34,3.691
Thu Aug 17 22:48:58 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.554,3.69
Thu Aug 17 22:48:59 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2050.0,0.0,4.626,3.69
Thu Aug 17 22:49:00 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.677,3.69
Thu Aug 17 22:49:00 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.702,3.69
Thu Aug 17 22:49:01 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.709,3.69
Thu Aug 17 22:49:02 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.709,3.69
Thu Aug 17 22:49:03 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2051.0,2051.0,0.0,4.709,3.69
Thu Aug 17 22:49:04 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.709,3.69
Thu Aug 17 22:49:05 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.709,3.69
Thu Aug 17 22:49:06 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.709,3.69
Thu Aug 17 22:49:07 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.753,3.69
Thu Aug 17 22:49:08 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.731,3.69
Thu Aug 17 22:49:09 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.729,3.691
Thu Aug 17 22:49:10 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.729,3.691
Thu Aug 17 22:49:11 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.729,3.691
Thu Aug 17 22:49:12 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.514,3.69
Thu Aug 17 22:49:13 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.514,3.69
Thu Aug 17 22:49:14 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.632,3.69
Thu Aug 17 22:49:15 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.632,3.69
Thu Aug 17 22:49:16 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.699,3.69
Thu Aug 17 22:49:17 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.939,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.713,3.69
Thu Aug 17 22:49:18 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.7,2050.0,2051.0,0.0,4.713,3.69
Thu Aug 17 22:49:19 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.713,3.69
Thu Aug 17 22:49:20 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2050.0,0.0,4.713,3.69
Thu Aug 17 22:49:21 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2050.0,0.0,4.713,3.69
Thu Aug 17 22:49:22 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2050.0,2051.0,0.0,4.76,3.69
Thu Aug 17 22:49:23 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.736,3.69
Thu Aug 17 22:49:24 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.736,3.69
Thu Aug 17 22:49:25 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.731,3.691
Thu Aug 17 22:49:26 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,276.0,276.0,71.0,19.6,0.129,64.0,100.0,276.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,276.0,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.94,3.946,3.944,3.94,3.946,3.944,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.6,2051.0,2051.0,0.0,4.731,3.691
