Time,Event Status,Is-Ready Power Status,Is-Charging Power Status,Multi-Purpose Input Status,Always-On Power Status,Errors Present,Charge-Enable Output Active,Discharge-Enable Output Active,Charger-Safety Output Active,HEM mode,Maximum cell number,Pack charge current limit,Pack discharge current limit,Pack amperage (current),Pack voltage,Pack open voltage,Pack state of charge,Pack amphours,Pack resistance,Pack depth of discharge,Pack state of health,Summed pack voltage,Total pack cycles,DCL Reduced Due To SOC,DCL Reduced Due To Cell Resistance,DCL Reduced Due To Temperature,DCL Reduced Due To Cell Voltage,DCL Reduced Due To Pack Voltage,Reduced Due To Voltage Failsafe,Multi-Unit Comm Failsafe,CCL Reduced Due To SOC,CCL Reduced Due To Cell Resistance,CCL Reduced Due To Temperature,CCL Reduced Due To Cell Voltage,CCL Reduced Due To Pack Voltage,CCL Zero Because Charge Complete,Simulated pack SOC,Battery mode,Requested battery mode,TP ADC,Highest battery temperature,Lowest battery temperature,Average battery temperature,Actual fan speed (0-6),Requested fan speed (0-6),Highest thermistor ID,Lowest thermistor ID,Lowest cell voltage,Highest cell voltage,Average cell voltage,Lowest open cell voltage,Highest open cell voltage,Average open cell voltage,Lowest cell resistance,Highest cell resistance,Average cell resistance,Highest cell voltage ID,Lowest cell voltage ID,Highest opencell ID,Lowest opencell ID,Highest resistance ID,Lowest resistance ID,12v supply (lower than actual),Current sensor ADC #1,Current sensor ADC #2,Voltage from fan sensor,Shortest Wave (Isolation),Average Wave (Isolation)
Thu Aug 17 22:38:39 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,275.9,275.9,71.0,19.6,0.129,64.0,100.0,275.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,275.9,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.937,3.944,3.942,3.937,3.944,3.941,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2050.0,0.0,4.707,3.688
Thu Aug 17 22:38:40 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,275.9,275.9,71.0,19.6,0.129,64.0,100.0,275.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,275.9,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.937,3.944,3.942,3.938,3.944,3.942,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2050.0,0.0,4.715,3.688
Thu Aug 17 22:38:41 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,275.9,275.9,71.0,19.6,0.129,64.0,100.0,275.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,275.9,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.938,3.944,3.942,3.937,3.944,3.942,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2050.0,0.0,4.715,3.688
Thu Aug 17 22:38:42 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,275.9,275.9,71.0,19.6,0.129,64.0,100.0,275.91,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,275.9,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.937,3.944,3.942,3.937,3.944,3.942,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2050.0,0.0,4.715,3.688
Thu Aug 17 22:38:43 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,275.9,275.9,71.0,19.6,0.129,64.0,100.0,275.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,275.9,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.938,3.944,3.942,3.937,3.944,3.942,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.715,3.688
Thu Aug 17 22:38:44 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,275.9,275.9,71.0,19.6,0.129,64.0,100.0,275.91,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,275.9,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.937,3.944,3.942,3.937,3.944,3.942,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.715,3.688
Thu Aug 17 22:38:45 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,275.9,275.9,71.0,19.6,0.129,64.0,100.0,275.91,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,275.9,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.938,3.944,3.942,3.938,3.944,3.942,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.769,3.688
Thu Aug 17 22:38:46 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,275.9,275.9,71.0,19.6,0.129,64.0,100.0,275.91,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,275.9,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.938,3.944,3.942,3.938,3.944,3.942,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.747,3.688
Thu Aug 17 22:38:47 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,275.9,275.9,71.0,19.6,0.129,64.0,100.0,275.91,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,275.9,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.938,3.944,3.942,3.938,3.944,3.942,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2052.0,0.0,4.734,3.688
Thu Aug 17 22:38:48 KST 2023,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,72.0,44.0,315.0,0.0,275.9,275.9,71.0,19.6,0.129,64.0,100.0,275.91,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,275.9,32.0,30.0,31.0,0.0,0.0,139.0,111.0,3.938,3.944,3.942,3.938,3.944,3.942,1.56,2.97,1.84,26.0,57.0,26.0,57.0,43.0,23.0,12.8,2051.0,2051.0,0.0,4.726,3.69
